AGE;EDUCATION;MARITAL_STATUS;OCCUPATION;RELATIONSHIP;RACE;GENDER;PROSPECT_ID;EMPLOYMENT;YEARS_EDUC;COUNTRY_OF_BIRTH;WORKWEEK_LENGTH;INV_LOSSES;INV_EARNINGS;RESPONSE;AMOUNT
44;ASSOVOCAT;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7800521;BUSINESS;11;USA;48;0;3103;;
42;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7800614;BUSINESS;15;USA;50;0;15024;;
35;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7800617;OWNOFFICENOFIRM;15;USA;60;0;7688;;
38;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;OTHER;MALE;7800627;OWNOFFICENOFIRM;13;PUERTORICO;50;0;7298;;
69;DOCTOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7800681;BUSINESS;16;USA;55;0;20051;;
45;SCHOOLPRO;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7800700;PUBLICLOC;15;USA;40;0;10520;;
33;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7800739;BUSINESS;13;USA;50;0;99999;;
42;MASTER;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7800782;BUSINESS;14;USA;35;0;27828;;
20;YEAR12;SEPARATED;SPECIALISTPROFF;CHILDHAVE;WHITE;FEMALE;7800794;BUSINESS;8;USA;40;0;1055;;
42;BACHELOR;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7800797;BUSINESS;13;USA;55;0;7688;;
36;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7800802;PUBLICSTA;9;USA;40;0;7298;;
65;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;WIFE;WHITE;FEMALE;7800929;BUSINESS;10;USA;35;0;10566;;
41;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;WHITE;FEMALE;7801023;PUBLICSTA;14;USA;37;0;15024;;
47;COLLEGE;DIVORCED;MANAGEXECUTIVE;UNMARRIED;WHITE;FEMALE;7801070;OWNOFFICEFIRM;10;USA;60;0;2036;;
23;BACHELOR;NOMARRIAGE;REPAIRCRAFT;NOFAMILY;WHITE;MALE;7801160;BUSINESS;13;USA;55;0;13550;;
61;COLLEGE;DIVORCED;SPECIALISTPROFF;UNMARRIED;WHITE;MALE;7801172;BUSINESS;10;USA;42;0;3325;;
50;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7801228;OWNOFFICENOFIRM;15;USA;35;0;99999;;
25;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;WIFE;WHITE;FEMALE;7801270;BUSINESS;13;USA;45;0;7688;;
48;MASTER;DIVORCED;SPECIALISTPROFF;UNMARRIED;WHITE;FEMALE;7801275;PUBLICLOC;14;USA;45;0;5455;;
49;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7801285;OWNOFFICEFIRM;13;USA;50;0;7298;;
36;BACHELOR;NOMARRIAGE;MANAGEXECUTIVE;NOFAMILY;WHITE;MALE;7801289;BUSINESS;13;USA;45;0;8614;;
52;SCHOOLPRO;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7801304;PUBLICLOC;15;USA;40;0;3325;;
58;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7801324;BUSINESS;13;USA;40;0;3103;;
37;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7801343;OWNOFFICENOFIRM;9;USA;40;0;2885;;
53;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7801354;BUSINESS;10;?;55;0;7688;;
57;DOCTOR;MARRIEDCIVSPO;SPECIALISTPROFF;NOFAMILY;ASIANPACIFISLAND;MALE;7801391;PUBLICSTA;16;CHINA;40;0;2885;;
60;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7801445;BUSINESS;10;USA;50;0;15024;;
42;HIGHSCHOOL;WIDOWED;MANAGEXECUTIVE;RELATOTHER;WHITE;MALE;7801519;BUSINESS;9;USA;40;0;914;;
44;MASTER;DIVORCED;SPECIALISTPROFF;UNMARRIED;BLACK;FEMALE;7801527;PUBLICLOC;14;USA;40;0;9562;;
35;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;WHITE;FEMALE;7801637;BUSINESS;13;USA;36;0;15024;;
30;YEAR11;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7801666;BUSINESS;7;USA;50;0;3942;;
44;DOCTOR;MARRIEDABSSPO;SPECIALISTPROFF;UNMARRIED;WHITE;MALE;7801669;PUBLICSTA;16;USA;64;0;25236;;
51;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;WHITE;FEMALE;7801677;PUBLICLOC;14;USA;40;0;15024;;
52;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7801699;OWNOFFICEFIRM;13;USA;40;0;15024;;
25;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7801725;BUSINESS;13;USA;40;0;3908;;
55;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;ASIANPACIFISLAND;MALE;7801774;BUSINESS;13;SOUTHKOREA;60;0;15024;;
52;DOCTOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7801841;PUBLICFED;16;USA;52;0;4386;;
49;SCHOOLPRO;DIVORCED;SPECIALISTPROFF;UNMARRIED;WHITE;MALE;7801882;OWNOFFICENOFIRM;15;USA;63;0;14084;;
35;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7801969;BUSINESS;9;USA;46;0;3908;;
66;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7802010;BUSINESS;15;USA;60;0;20051;;
53;MASTER;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802044;PUBLICFED;14;USA;40;0;5013;;
50;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802051;BUSINESS;9;USA;55;0;7688;;
91;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7802100;BUSINESS;9;ECUADOR;50;0;9386;;
27;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7802146;BUSINESS;9;USA;60;0;5013;;
70;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7802170;PUBLICLOC;9;USA;6;0;1424;;
39;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7802176;BUSINESS;9;USA;50;0;7298;;
60;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;ASIANPACIFISLAND;MALE;7802216;BUSINESS;15;INDIA;40;0;99999;;
41;MASTER;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802222;BUSINESS;14;USA;50;0;15024;;
58;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7802227;OWNOFFICENOFIRM;10;USA;40;0;3137;;
34;BACHELOR;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7802256;BUSINESS;13;USA;50;0;2202;;
37;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802324;BUSINESS;13;USA;40;0;7688;;
31;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;WHITE;FEMALE;7802347;BUSINESS;13;USA;50;0;7688;;
46;DOCTOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802354;PUBLICLOC;16;USA;45;0;7688;;
59;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802356;BUSINESS;9;USA;40;0;7688;;
21;COLLEGE;NOMARRIAGE;SPECIALISTPROFF;RELATOTHER;BLACK;FEMALE;7802359;BUSINESS;10;USA;20;0;594;;
66;COLLEGE;DIVORCED;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7802366;BUSINESS;10;USA;50;0;11678;;
33;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7802403;BUSINESS;9;USA;40;0;99999;;
34;ASSOVOCAT;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;WHITE;FEMALE;7802446;OWNOFFICENOFIRM;11;USA;50;0;3103;;
37;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7802451;BUSINESS;13;USA;50;0;15024;;
36;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7802457;BUSINESS;13;USA;40;0;5013;;
33;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802461;OWNOFFICEFIRM;10;USA;50;0;15024;;
37;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7802515;BUSINESS;9;USA;40;0;5178;;
57;DOCTOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7802519;OWNOFFICEFIRM;16;USA;70;0;99999;;
61;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7802544;PUBLICLOC;13;USA;40;0;7298;;
29;BACHELOR;NOMARRIAGE;SPECIALISTPROFF;CHILDHAVE;WHITE;MALE;7802560;PUBLICSTA;13;USA;40;0;6849;;
55;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7802572;BUSINESS;10;GERMANY;40;0;3103;;
50;COLLEGE;DIVORCED;MANAGEXECUTIVE;NOFAMILY;WHITE;MALE;7802575;BUSINESS;10;USA;50;0;3325;;
49;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802580;BUSINESS;13;USA;60;0;7298;;
47;SCHOOLPRO;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802595;OWNOFFICENOFIRM;15;USA;55;0;15024;;
53;YEAR10;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7802630;PUBLICLOC;6;USA;40;0;5013;;
49;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802633;BUSINESS;13;USA;65;0;7688;;
53;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7802671;OWNOFFICEFIRM;14;USA;60;0;15024;;
29;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802693;OWNOFFICEFIRM;13;USA;55;0;5013;;
26;BACHELOR;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7802711;BUSINESS;13;USA;30;0;3674;;
33;ASSOVOCAT;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7802732;BUSINESS;11;USA;42;0;7298;;
48;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7802746;PUBLICLOC;14;USA;45;0;7688;;
67;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7802771;BUSINESS;14;USA;20;0;2936;;
55;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;ASIANPACIFISLAND;MALE;7802815;BUSINESS;14;INDIA;40;0;7298;;
37;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7802856;BUSINESS;9;USA;50;0;7688;;
66;ASSOACAD;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802879;BUSINESS;12;USA;40;0;3818;;
29;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7802917;OWNOFFICENOFIRM;10;USA;40;0;7298;;
45;COLLEGE;NOMARRIAGE;MANAGEXECUTIVE;NOFAMILY;BLACK;MALE;7802919;OWNOFFICEFIRM;10;USA;45;0;2202;;
45;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7802928;BUSINESS;13;USA;48;0;7298;;
26;MASTER;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7802951;BUSINESS;14;USA;37;0;4650;;
70;YEAR9;NOMARRIAGE;REPAIRCRAFT;RELATOTHER;WHITE;MALE;7803019;BUSINESS;5;USA;40;0;2993;;
44;SCHOOLPRO;MARRIEDABSSPO;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7803040;BUSINESS;15;USA;40;0;99999;;
44;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;BLACK;MALE;7803076;BUSINESS;13;USA;40;0;7688;;
48;SCHOOLPRO;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7803093;BUSINESS;15;USA;60;0;7688;;
63;BACHELOR;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7803100;BUSINESS;13;USA;50;0;7688;;
52;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7803137;BUSINESS;10;USA;40;0;7298;;
54;BACHELOR;DIVORCED;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7803139;BUSINESS;13;USA;55;0;14344;;
41;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7803142;BUSINESS;10;USA;40;0;5178;;
55;ASSOVOCAT;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;ASIANPACIFISLAND;MALE;7803144;BUSINESS;11;VIETNAM;40;0;5013;;
48;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7803155;BUSINESS;13;USA;60;0;3103;;
31;ASSOVOCAT;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7803161;BUSINESS;11;USA;52;0;5178;;
31;MASTER;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7803207;OWNOFFICEFIRM;14;?;60;0;15024;;
30;SCHOOLPRO;DIVORCED;SPECIALISTPROFF;CHILDHAVE;WHITE;FEMALE;7803220;BUSINESS;15;USA;72;0;2174;;
68;HIGHSCHOOL;WIDOWED;MANAGEXECUTIVE;NOFAMILY;WHITE;FEMALE;7803256;OWNOFFICEFIRM;9;USA;40;0;15831;;
27;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7803258;BUSINESS;10;USA;40;0;7688;;
37;MASTER;DIVORCED;SPECIALISTPROFF;UNMARRIED;WHITE;MALE;7803373;PUBLICSTA;14;USA;30;0;5455;;
60;DOCTOR;DIVORCED;SPECIALISTPROFF;UNMARRIED;WHITE;MALE;7803381;PUBLICSTA;16;USA;45;0;25236;;
50;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7803391;PUBLICFED;13;USA;40;0;7298;;
32;HIGHSCHOOL;NOMARRIAGE;MANAGEXECUTIVE;NOFAMILY;WHITE;MALE;7803399;BUSINESS;9;USA;40;0;3325;;
35;HIGHSCHOOL;NOMARRIAGE;REPAIRCRAFT;UNMARRIED;WHITE;MALE;7803458;BUSINESS;9;USA;30;0;2036;;
51;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7803498;PUBLICLOC;14;USA;50;0;7688;;
34;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;WHITE;FEMALE;7803530;PUBLICLOC;14;USA;35;0;7688;;
31;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7803531;BUSINESS;13;USA;35;0;99999;;
21;COLLEGE;NOMARRIAGE;SPECIALISTPROFF;CHILDHAVE;WHITE;FEMALE;7803553;BUSINESS;10;USA;12;0;2176;;
47;YEAR12;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7803559;BUSINESS;8;?;40;0;7298;;
47;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;WHITE;FEMALE;7803570;BUSINESS;14;USA;35;0;7688;;
46;DOCTOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7803573;BUSINESS;16;USA;50;0;7688;;
38;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7803577;BUSINESS;13;USA;40;0;5178;;
40;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7803617;BUSINESS;14;USA;40;0;99999;;
37;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7803669;BUSINESS;15;?;60;0;5178;;
44;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7803671;BUSINESS;10;USA;38;0;4064;;
47;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7803696;OWNOFFICEFIRM;15;USA;60;0;99999;;
34;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7803707;BUSINESS;13;USA;43;0;3103;;
34;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7803762;BUSINESS;14;USA;40;0;15024;;
33;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7803787;BUSINESS;10;USA;60;0;15024;;
44;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7803806;BUSINESS;15;USA;55;0;15024;;
51;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7803813;BUSINESS;9;USA;50;0;15024;;
56;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;BLACK;MALE;7803859;BUSINESS;10;PUERTORICO;40;0;7688;;
37;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7803866;BUSINESS;10;USA;40;0;7298;;
54;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7803872;BUSINESS;14;USA;40;0;7298;;
46;MASTER;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7803938;BUSINESS;14;USA;50;0;7298;;
31;COLLEGE;DIVORCED;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7803976;BUSINESS;10;ENGLAND;40;0;6849;;
51;BACHELOR;NOMARRIAGE;REPAIRCRAFT;NOFAMILY;WHITE;MALE;7803996;OWNOFFICENOFIRM;13;USA;45;0;4416;;
43;MASTER;DIVORCED;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7804009;BUSINESS;14;USA;16;0;2354;;
61;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7804073;BUSINESS;15;USA;16;0;3781;;
34;COLLEGE;NOMARRIAGE;REPAIRCRAFT;NOFAMILY;BLACK;MALE;7804074;BUSINESS;10;USA;40;0;8614;;
34;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;BLACK;MALE;7804077;BUSINESS;13;USA;40;0;5178;;
47;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804081;PUBLICSTA;10;USA;38;0;7688;;
66;COLLEGE;WIDOWED;SPECIALISTPROFF;NOFAMILY;WHITE;FEMALE;7804084;BUSINESS;10;HUNGARY;20;0;1848;;
51;HIGHSCHOOL;DIVORCED;MANAGEXECUTIVE;NOFAMILY;WHITE;FEMALE;7804088;OWNOFFICENOFIRM;9;USA;35;0;99999;;
61;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804094;BUSINESS;9;USA;40;0;99999;;
39;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804130;OWNOFFICEFIRM;10;USA;40;0;7298;;
32;COLLEGE;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;WHITE;FEMALE;7804145;BUSINESS;10;USA;40;0;3908;;
58;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7804152;BUSINESS;13;USA;40;0;7298;;
49;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804156;BUSINESS;13;USA;45;0;5013;;
39;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804157;BUSINESS;13;USA;40;0;15024;;
47;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804159;BUSINESS;13;USA;65;0;7298;;
44;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804175;PUBLICSTA;13;USA;40;0;15024;;
53;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;WIFE;WHITE;FEMALE;7804177;BUSINESS;15;USA;30;0;3103;;
40;BACHELOR;DIVORCED;SPECIALISTPROFF;UNMARRIED;WHITE;FEMALE;7804199;PUBLICFED;13;USA;60;0;5455;;
37;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804210;OWNOFFICEFIRM;9;?;50;0;99999;;
38;COLLEGE;SEPARATED;MANAGEXECUTIVE;NOFAMILY;WHITE;MALE;7804220;PUBLICFED;10;USA;55;0;8614;;
48;DOCTOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804232;BUSINESS;16;USA;50;0;99999;;
29;COLLEGE;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;BLACK;FEMALE;7804263;BUSINESS;10;USA;50;0;3325;;
38;DOCTOR;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7804270;OWNOFFICENOFIRM;16;USA;45;0;14084;;
51;MASTER;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;ASIANPACIFISLAND;MALE;7804287;BUSINESS;14;PHILIPPINES;40;0;7298;;
41;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804306;BUSINESS;13;USA;40;0;7298;;
49;COLLEGE;DIVORCED;REPAIRCRAFT;NOFAMILY;WHITE;MALE;7804332;BUSINESS;10;USA;40;0;3325;;
51;COLLEGE;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7804335;PUBLICLOC;10;USA;55;0;4064;;
45;COLLEGE;MARRIEDABSSPO;REPAIRCRAFT;UNMARRIED;WHITE;FEMALE;7804346;BUSINESS;10;USA;45;0;1506;;
52;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7804415;OWNOFFICENOFIRM;9;USA;60;0;3137;;
34;ASSOVOCAT;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7804444;BUSINESS;11;USA;40;0;7298;;
34;HIGHSCHOOL;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804455;BUSINESS;9;USA;60;0;4386;;
66;HIGHSCHOOL;DIVORCED;MANAGEXECUTIVE;RELATOTHER;WHITE;FEMALE;7804493;BUSINESS;9;USA;50;0;1848;;
47;DOCTOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7804519;PUBLICSTA;16;USA;45;0;7688;;
51;DOCTOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7804555;OWNOFFICENOFIRM;16;USA;40;0;3781;;
45;SCHOOLPRO;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7804560;BUSINESS;15;USA;80;0;15024;;
68;MASTER;NOMARRIAGE;MANAGEXECUTIVE;RELATOTHER;WHITE;FEMALE;7804662;PUBLICLOC;14;USA;72;0;15831;;
45;BACHELOR;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7804669;BUSINESS;13;USA;40;0;7298;;
43;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7804683;PUBLICLOC;13;USA;40;0;5178;;
36;COLLEGE;NOMARRIAGE;SPECIALISTPROFF;UNMARRIED;ASIANPACIFISLAND;MALE;7804714;BUSINESS;10;USA;20;0;4650;;
54;MASTER;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804721;PUBLICLOC;14;USA;70;0;7688;;
35;ASSOVOCAT;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7804769;BUSINESS;11;USA;45;0;7298;;
42;MASTER;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7804825;BUSINESS;14;USA;50;0;15024;;
60;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7804846;BUSINESS;13;USA;40;0;5013;;
39;YEAR11;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7804890;BUSINESS;7;USA;40;0;5178;;
58;BACHELOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7804945;BUSINESS;13;USA;50;0;3103;;
54;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;ASIANPACIFISLAND;MALE;7804977;BUSINESS;13;INDIA;50;0;99999;;
39;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7804989;BUSINESS;13;USA;50;0;7298;;
61;HIGHSCHOOL;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805003;BUSINESS;9;USA;40;0;15024;;
43;COLLEGE;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7805010;BUSINESS;10;USA;55;0;99999;;
43;BACHELOR;MARRIEDCIVSPO;REPAIRCRAFT;HUSBAND;WHITE;MALE;7805018;OWNOFFICENOFIRM;13;USA;60;0;15024;;
43;DOCTOR;MARRIEDCIVSPO;SPECIALISTPROFF;HUSBAND;WHITE;MALE;7805021;OWNOFFICENOFIRM;16;USA;40;0;15024;;
35;BACHELOR;NOMARRIAGE;SPECIALISTPROFF;NOFAMILY;WHITE;MALE;7805051;BUSINESS;13;FRANCE;50;0;2463;;
47;BACHELOR;MARRIEDCIVSPO;MANAGEXECUTIVE;HUSBAND;WHITE;MALE;7805056;BUSINESS;13;USA;40;0;7688;;
